frame_idx,pcd_file,robot_x,robot_y,robot_yaw_rad,participant_idx,participant_x,participant_y,participant_z
48,1730821384.767624378.pcd,2.6720209134621604,-2.1694180431783114,1.144993361281479,2,8.71,-1.35,-1.3
48,1730821384.767624378.pcd,2.6720209134621604,-2.1694180431783114,1.144993361281479,3,9.44,0.62,-1.32
48,1730821384.767624378.pcd,2.6720209134621604,-2.1694180431783114,1.144993361281479,4,6.68,-4.7,-1.41
49,1730821384.867613316.pcd,2.685692628274859,-2.1410056839021507,1.1178649841592718,0,3.74,-0.36,-1.29
49,1730821384.867613316.pcd,2.685692628274859,-2.1410056839021507,1.1178649841592718,1,4.31,-1.85,-1.27
49,1730821384.867613316.pcd,2.685692628274859,-2.1410056839021507,1.1178649841592718,2,8.62,-1.34,-1.3
49,1730821384.867613316.pcd,2.685692628274859,-2.1410056839021507,1.1178649841592718,3,9.39,0.59,-1.32
49,1730821384.867613316.pcd,2.685692628274859,-2.1410056839021507,1.1178649841592718,4,6.65,-4.64,-1.41
50,1730821384.967609406.pcd,2.7003240671071627,-2.11428191011149,1.0836207522250088,0,3.77,-0.41,-1.29
50,1730821384.967609406.pcd,2.7003240671071627,-2.11428191011149,1.0836207522250088,1,4.43,-1.83,-1.27
50,1730821384.967609406.pcd,2.7003240671071627,-2.11428191011149,1.0836207522250088,2,8.53,-1.33,-1.3
50,1730821384.967609406.pcd,2.7003240671071627,-2.11428191011149,1.0836207522250088,3,9.34,0.56,-1.32
50,1730821384.967609406.pcd,2.7003240671071627,-2.11428191011149,1.0836207522250088,4,6.62,-4.58,-1.41
51,1730821385.067522287.pcd,2.711453390075136,-2.0964726464630985,1.0625777985712406,0,3.8,-0.48,-1.29
51,1730821385.067522287.pcd,2.711453390075136,-2.0964726464630985,1.0625777985712406,1,4.56,-1.79,-1.27
51,1730821385.067522287.pcd,2.711453390075136,-2.0964726464630985,1.0625777985712406,2,8.46,-1.33,-1.3
51,1730821385.067522287.pcd,2.711453390075136,-2.0964726464630985,1.0625777985712406,3,9.28,0.53,-1.32
51,1730821385.067522287.pcd,2.711453390075136,-2.0964726464630985,1.0625777985712406,4,6.6,-4.49,-1.41
52,1730821385.167469263.pcd,2.72409511903254,-2.076526737106252,1.034109456700147,0,3.84,-0.54,-1.29
52,1730821385.167469263.pcd,2.72409511903254,-2.076526737106252,1.034109456700147,1,4.68,-1.75,-1.27
52,1730821385.167469263.pcd,2.72409511903254,-2.076526737106252,1.034109456700147,2,8.39,-1.32,-1.3
52,1730821385.167469263.pcd,2.72409511903254,-2.076526737106252,1.034109456700147,3,9.22,0.49,-1.32
52,1730821385.167469263.pcd,2.72409511903254,-2.076526737106252,1.034109456700147,4,6.58,-4.4,-1.41
53,1730821385.267517328.pcd,2.7399645721718984,-2.048926113865231,1.0070630319024287,0,3.88,-0.61,-1.29
53,1730821385.267517328.pcd,2.7399645721718984,-2.048926113865231,1.0070630319024287,1,4.8,-1.71,-1.27
53,1730821385.267517328.pcd,2.7399645721718984,-2.048926113865231,1.0070630319024287,2,8.32,-1.32,-1.3
53,1730821385.267517328.pcd,2.7399645721718984,-2.048926113865231,1.0070630319024287,3,9.16,0.46,-1.32
53,1730821385.267517328.pcd,2.7399645721718984,-2.048926113865231,1.0070630319024287,4,6.56,-4.31,-1.41
54,1730821385.367556334.pcd,2.759059736682256,-2.0230662845002305,0.9754100050090936,0,3.92,-0.68,-1.29
54,1730821385.367556334.pcd,2.759059736682256,-2.0230662845002305,0.9754100050090936,1,4.93,-1.67,-1.27
54,1730821385.367556334.pcd,2.759059736682256,-2.0230662845002305,0.9754100050090936,2,8.25,-1.32,-1.3
54,1730821385.367556334.pcd,2.759059736682256,-2.0230662845002305,0.9754100050090936,3,9.1,0.42,-1.32
54,1730821385.367556334.pcd,2.759059736682256,-2.0230662845002305,0.9754100050090936,4,6.55,-4.23,-1.41
55,1730821385.467504501.pcd,2.7723725863998823,-2.003842122660539,0.964032666581848,0,3.96,-0.75,-1.29
55,1730821385.467504501.pcd,2.7723725863998823,-2.003842122660539,0.964032666581848,1,5.05,-1.63,-1.27
55,1730821385.467504501.pcd,2.7723725863998823,-2.003842122660539,0.964032666581848,2,8.18,-1.32,-1.3
55,1730821385.467504501.pcd,2.7723725863998823,-2.003842122660539,0.964032666581848,3,9.04,0.39,-1.32
55,1730821385.467504501.pcd,2.7723725863998823,-2.003842122660539,0.964032666581848,4,6.53,-4.14,-1.41
56,1730821385.567638397.pcd,2.7905359495479845,-1.9847208727488364,0.9676473850068936,0,4.0,-0.82,-1.29
56,1730821385.567638397.pcd,2.7905359495479845,-1.9847208727488364,0.9676473850068936,1,5.18,-1.6,-1.27
56,1730821385.567638397.pcd,2.7905359495479845,-1.9847208727488364,0.9676473850068936,2,8.12,-1.31,-1.3
56,1730821385.567638397.pcd,2.7905359495479845,-1.9847208727488364,0.9676473850068936,3,8.98,0.35,-1.32
56,1730821385.567638397.pcd,2.7905359495479845,-1.9847208727488364,0.9676473850068936,4,6.51,-4.05,-1.41
57,1730821385.667551517.pcd,2.807675731989679,-1.9631400990266057,0.9905296276998002,0,4.03,-0.89,-1.29
57,1730821385.667551517.pcd,2.807675731989679,-1.9631400990266057,0.9905296276998002,1,5.3,-1.56,-1.27
57,1730821385.667551517.pcd,2.807675731989679,-1.9631400990266057,0.9905296276998002,2,8.05,-1.31,-1.3
57,1730821385.667551517.pcd,2.807675731989679,-1.9631400990266057,0.9905296276998002,3,8.92,0.31,-1.32
57,1730821385.667551517.pcd,2.807675731989679,-1.9631400990266057,0.9905296276998002,4,6.49,-3.96,-1.41
58,1730821385.767643452.pcd,2.8317162899541914,-1.9294949861282429,1.0291863689360112,0,4.07,-0.96,-1.29
58,1730821385.767643452.pcd,2.8317162899541914,-1.9294949861282429,1.0291863689360112,1,5.42,-1.52,-1.27
58,1730821385.767643452.pcd,2.8317162899541914,-1.9294949861282429,1.0291863689360112,2,7.98,-1.31,-1.3
58,1730821385.767643452.pcd,2.8317162899541914,-1.9294949861282429,1.0291863689360112,3,8.86,0.28,-1.32
58,1730821385.767643452.pcd,2.8317162899541914,-1.9294949861282429,1.0291863689360112,4,6.47,-3.87,-1.41
59,1730821385.867649555.pcd,2.845994927553017,-1.9107338879065088,1.053449441895839,0,4.11,-1.02,-1.29
59,1730821385.867649555.pcd,2.845994927553017,-1.9107338879065088,1.053449441895839,1,5.55,-1.48,-1.27
59,1730821385.867649555.pcd,2.845994927553017,-1.9107338879065088,1.053449441895839,2,7.91,-1.3,-1.3
59,1730821385.867649555.pcd,2.845994927553017,-1.9107338879065088,1.053449441895839,3,8.8,0.24,-1.32
59,1730821385.867649555.pcd,2.845994927553017,-1.9107338879065088,1.053449441895839,4,6.45,-3.79,-1.41
60,1730821385.967766285.pcd,2.864690705229309,-1.883582017441661,1.083300670241676,0,4.15,-1.09,-1.29
60,1730821385.967766285.pcd,2.864690705229309,-1.883582017441661,1.083300670241676,1,5.67,-1.44,-1.27
60,1730821385.967766285.pcd,2.864690705229309,-1.883582017441661,1.083300670241676,2,7.84,-1.3,-1.3
60,1730821385.967766285.pcd,2.864690705229309,-1.883582017441661,1.083300670241676,3,8.73,0.21,-1.32
60,1730821385.967766285.pcd,2.864690705229309,-1.883582017441661,1.083300670241676,4,6.43,-3.7,-1.41
61,1730821386.067742348.pcd,2.8841414306163213,-1.85009415192868,1.119261432303695,0,4.18,-1.18,-1.29
61,1730821386.067742348.pcd,2.8841414306163213,-1.85009415192868,1.119261432303695,1,5.78,-1.39,-1.27
61,1730821386.067742348.pcd,2.8841414306163213,-1.85009415192868,1.119261432303695,2,7.77,-1.32,-1.3
61,1730821386.067742348.pcd,2.8841414306163213,-1.85009415192868,1.119261432303695,3,8.69,0.19,-1.32
61,1730821386.067742348.pcd,2.8841414306163213,-1.85009415192868,1.119261432303695,4,6.39,-3.58,-1.41
62,1730821386.167643547.pcd,2.898835466000845,-1.823836743548794,1.1440299449966032,0,4.21,-1.27,-1.29
62,1730821386.167643547.pcd,2.898835466000845,-1.823836743548794,1.1440299449966032,1,5.89,-1.35,-1.27
62,1730821386.167643547.pcd,2.898835466000845,-1.823836743548794,1.1440299449966032,2,7.7,-1.34,-1.3
62,1730821386.167643547.pcd,2.898835466000845,-1.823836743548794,1.1440299449966032,3,8.64,0.17,-1.32
62,1730821386.167643547.pcd,2.898835466000845,-1.823836743548794,1.1440299449966032,4,6.36,-3.45,-1.41
63,1730821386.267654419.pcd,2.909133185359637,-1.803680036631424,1.1633728390213187,0,4.24,-1.36,-1.29
63,1730821386.267654419.pcd,2.909133185359637,-1.803680036631424,1.1633728390213187,1,6.01,-1.3,-1.27
63,1730821386.267654419.pcd,2.909133185359637,-1.803680036631424,1.1633728390213187,2,7.64,-1.36,-1.3
63,1730821386.267654419.pcd,2.909133185359637,-1.803680036631424,1.1633728390213187,3,8.59,0.16,-1.32
63,1730821386.267654419.pcd,2.909133185359637,-1.803680036631424,1.1633728390213187,4,6.32,-3.33,-1.41
64,1730821386.367601395.pcd,2.9221901787481745,-1.7748790934810754,1.189376933795137,0,4.27,-1.44,-1.29
64,1730821386.367601395.pcd,2.9221901787481745,-1.7748790934810754,1.189376933795137,1,6.12,-1.25,-1.27
64,1730821386.367601395.pcd,2.9221901787481745,-1.7748790934810754,1.189376933795137,2,7.57,-1.38,-1.3
64,1730821386.367601395.pcd,2.9221901787481745,-1.7748790934810754,1.189376933795137,3,8.54,0.14,-1.32
64,1730821386.367601395.pcd,2.9221901787481745,-1.7748790934810754,1.189376933795137,4,6.29,-3.2,-1.41
65,1730821386.467597485.pcd,2.936416056128268,-1.7471360512407572,1.214998336616101,0,4.3,-1.53,-1.29
65,1730821386.467597485.pcd,2.936416056128268,-1.7471360512407572,1.214998336616101,1,6.23,-1.21,-1.27
65,1730821386.467597485.pcd,2.936416056128268,-1.7471360512407572,1.214998336616101,2,7.5,-1.4,-1.3
65,1730821386.467597485.pcd,2.936416056128268,-1.7471360512407572,1.214998336616101,3,8.49,0.12,-1.32
65,1730821386.467597485.pcd,2.936416056128268,-1.7471360512407572,1.214998336616101,4,6.25,-3.08,-1.41
66,1730821386.567548513.pcd,2.951700492171657,-1.7116759064239582,1.247537568783137,0,4.33,-1.62,-1.29
66,1730821386.567548513.pcd,2.951700492171657,-1.7116759064239582,1.247537568783137,1,6.34,-1.16,-1.27
66,1730821386.567548513.pcd,2.951700492171657,-1.7116759064239582,1.247537568783137,2,7.43,-1.42,-1.3
66,1730821386.567548513.pcd,2.951700492171657,-1.7116759064239582,1.247537568783137,3,8.44,0.11,-1.32
66,1730821386.567548513.pcd,2.951700492171657,-1.7116759064239582,1.247537568783137,4,6.22,-2.96,-1.41
67,1730821386.667612553.pcd,2.9606661305612385,-1.6871401954388607,1.26994242536796,0,4.36,-1.71,-1.29
67,1730821386.667612553.pcd,2.9606661305612385,-1.6871401954388607,1.26994242536796,1,6.46,-1.12,-1.27
67,1730821386.667612553.pcd,2.9606661305612385,-1.6871401954388607,1.26994242536796,2,7.36,-1.44,-1.3
67,1730821386.667612553.pcd,2.9606661305612385,-1.6871401954388607,1.26994242536796,3,8.39,0.09,-1.32
67,1730821386.667612553.pcd,2.9606661305612385,-1.6871401954388607,1.26994242536796,4,6.18,-2.83,-1.41
68,1730821386.767582417.pcd,2.9704585531655168,-1.655060070769807,1.2938502870357154,0,4.39,-1.8,-1.29
68,1730821386.767582417.pcd,2.9704585531655168,-1.655060070769807,1.2938502870357154,1,6.57,-1.07,-1.27
68,1730821386.767582417.pcd,2.9704585531655168,-1.655060070769807,1.2938502870357154,2,7.29,-1.46,-1.3
68,1730821386.767582417.pcd,2.9704585531655168,-1.655060070769807,1.2938502870357154,3,8.34,0.08,-1.32
68,1730821386.767582417.pcd,2.9704585531655168,-1.655060070769807,1.2938502870357154,4,6.14,-2.71,-1.41
69,1730821386.867583513.pcd,2.983701713599735,-1.6245035667877008,1.3092622078400868,0,4.42,-1.88,-1.29
69,1730821386.867583513.pcd,2.983701713599735,-1.6245035667877008,1.3092622078400868,1,6.68,-1.02,-1.27
69,1730821386.867583513.pcd,2.983701713599735,-1.6245035667877008,1.3092622078400868,2,7.22,-1.47,-1.3
69,1730821386.867583513.pcd,2.983701713599735,-1.6245035667877008,1.3092622078400868,3,8.29,0.06,-1.32
69,1730821386.867583513.pcd,2.983701713599735,-1.6245035667877008,1.3092622078400868,4,6.11,-2.59,-1.41
70,1730821386.967567444.pcd,2.998219995211398,-1.5889320575092365,1.3226483689331865,0,4.45,-1.97,-1.29
70,1730821386.967567444.pcd,2.998219995211398,-1.5889320575092365,1.3226483689331865,1,6.79,-0.98,-1.27
70,1730821386.967567444.pcd,2.998219995211398,-1.5889320575092365,1.3226483689331865,2,7.16,-1.49,-1.3
70,1730821386.967567444.pcd,2.998219995211398,-1.5889320575092365,1.3226483689331865,3,8.24,0.04,-1.32
70,1730821386.967567444.pcd,2.998219995211398,-1.5889320575092365,1.3226483689331865,4,6.07,-2.46,-1.41
71,1730821387.067560434.pcd,3.002868832557131,-1.5622791707579098,1.3343266535467373,0,4.49,-2.06,-1.29
71,1730821387.067560434.pcd,3.002868832557131,-1.5622791707579098,1.3343266535467373,1,6.91,-0.99,-1.27
71,1730821387.067560434.pcd,3.002868832557131,-1.5622791707579098,1.3343266535467373,2,7.09,-1.48,-1.3
71,1730821387.067560434.pcd,3.002868832557131,-1.5622791707579098,1.3343266535467373,3,8.18,0.02,-1.32
71,1730821387.067560434.pcd,3.002868832557131,-1.5622791707579098,1.3343266535467373,4,5.99,-2.38,-1.41
72,1730821387.167595387.pcd,3.0077842026393067,-1.5521254408899892,1.345883207120771,0,4.52,-2.14,-1.29
72,1730821387.167595387.pcd,3.0077842026393067,-1.5521254408899892,1.345883207120771,1,7.04,-1.01,-1.27
72,1730821387.167595387.pcd,3.0077842026393067,-1.5521254408899892,1.345883207120771,2,7.03,-1.47,-1.3
72,1730821387.167595387.pcd,3.0077842026393067,-1.5521254408899892,1.345883207120771,3,8.13,-0.01,-1.32
72,1730821387.167595387.pcd,3.0077842026393067,-1.5521254408899892,1.345883207120771,4,5.91,-2.3,-1.41
73,1730821387.267580509.pcd,3.0139579764090776,-1.5139383476330543,1.3545821744525994,0,4.56,-2.23,-1.29
73,1730821387.267580509.pcd,3.0139579764090776,-1.5139383476330543,1.3545821744525994,1,7.16,-1.03,-1.27
73,1730821387.267580509.pcd,3.0139579764090776,-1.5139383476330543,1.3545821744525994,2,6.97,-1.46,-1.3
73,1730821387.267580509.pcd,3.0139579764090776,-1.5139383476330543,1.3545821744525994,3,8.07,-0.03,-1.32
73,1730821387.267580509.pcd,3.0139579764090776,-1.5139383476330543,1.3545821744525994,4,5.83,-2.22,-1.41
74,1730821387.367488384.pcd,3.0183919683327987,-1.4832067691466004,1.3595575736204966,0,4.59,-2.31,-1.29
74,1730821387.367488384.pcd,3.0183919683327987,-1.4832067691466004,1.3595575736204966,1,7.28,-1.05,-1.27
74,1730821387.367488384.pcd,3.0183919683327987,-1.4832067691466004,1.3595575736204966,2,6.9,-1.45,-1.3
74,1730821387.367488384.pcd,3.0183919683327987,-1.4832067691466004,1.3595575736204966,3,8.01,-0.06,-1.32
74,1730821387.367488384.pcd,3.0183919683327987,-1.4832067691466004,1.3595575736204966,4,5.74,-2.13,-1.41
75,1730821387.467524529.pcd,3.0349696454935557,-1.4312655185699767,1.3589761393751234,0,4.63,-2.4,-1.29
75,1730821387.467524529.pcd,3.0349696454935557,-1.4312655185699767,1.3589761393751234,1,7.4,-1.07,-1.27
75,1730821387.467524529.pcd,3.0349696454935557,-1.4312655185699767,1.3589761393751234,2,6.84,-1.44,-1.3
75,1730821387.467524529.pcd,3.0349696454935557,-1.4312655185699767,1.3589761393751234,3,7.95,-0.08,-1.32
75,1730821387.467524529.pcd,3.0349696454935557,-1.4312655185699767,1.3589761393751234,4,5.66,-2.05,-1.41
76,1730821387.567619324.pcd,3.0402627001945715,-1.3996974927074854,1.3575834308412322,0,4.67,-2.48,-1.29
76,1730821387.567619324.pcd,3.0402627001945715,-1.3996974927074854,1.3575834308412322,1,7.52,-1.09,-1.27
76,1730821387.567619324.pcd,3.0402627001945715,-1.3996974927074854,1.3575834308412322,2,6.78,-1.43,-1.3
76,1730821387.567619324.pcd,3.0402627001945715,-1.3996974927074854,1.3575834308412322,3,7.9,-0.11,-1.32
76,1730821387.567619324.pcd,3.0402627001945715,-1.3996974927074854,1.3575834308412322,4,5.58,-1.97,-1.41
77,1730821387.667664289.pcd,3.046599634737692,-1.3753043199864363,1.3524867032491297,0,4.7,-2.57,-1.29
77,1730821387.667664289.pcd,3.046599634737692,-1.3753043199864363,1.3524867032491297,1,7.64,-1.11,-1.27
77,1730821387.667664289.pcd,3.046599634737692,-1.3753043199864363,1.3524867032491297,2,6.71,-1.42,-1.3
77,1730821387.667664289.pcd,3.046599634737692,-1.3753043199864363,1.3524867032491297,3,7.84,-0.13,-1.32
77,1730821387.667664289.pcd,3.046599634737692,-1.3753043199864363,1.3524867032491297,4,5.5,-1.89,-1.41
78,1730821387.767615318.pcd,3.0546849130384977,-1.343604853689164,1.3412092101608426,0,4.74,-2.65,-1.29
78,1730821387.767615318.pcd,3.0546849130384977,-1.343604853689164,1.3412092101608426,1,7.76,-1.13,-1.27
78,1730821387.767615318.pcd,3.0546849130384977,-1.343604853689164,1.3412092101608426,2,6.65,-1.41,-1.3
78,1730821387.767615318.pcd,3.0546849130384977,-1.343604853689164,1.3412092101608426,3,7.78,-0.16,-1.32
78,1730821387.767615318.pcd,3.0546849130384977,-1.343604853689164,1.3412092101608426,4,5.41,-1.81,-1.41
79,1730821387.867669582.pcd,3.0592583295775917,-1.3132963241719275,1.3252868809934906,0,4.77,-2.74,-1.29
79,1730821387.867669582.pcd,3.0592583295775917,-1.3132963241719275,1.3252868809934906,1,7.88,-1.15,-1.27
79,1730821387.867669582.pcd,3.0592583295775917,-1.3132963241719275,1.3252868809934906,2,6.59,-1.39,-1.3
79,1730821387.867669582.pcd,3.0592583295775917,-1.3132963241719275,1.3252868809934906,3,7.72,-0.18,-1.32
79,1730821387.867669582.pcd,3.0592583295775917,-1.3132963241719275,1.3252868809934906,4,5.33,-1.72,-1.41
80,1730821387.967598438.pcd,3.0710816369048484,-1.2825737676744455,1.3018017603554088,0,4.81,-2.82,-1.29
80,1730821387.967598438.pcd,3.0710816369048484,-1.2825737676744455,1.3018017603554088,1,8.0,-1.17,-1.27
80,1730821387.967598438.pcd,3.0710816369048484,-1.2825737676744455,1.3018017603554088,2,6.52,-1.38,-1.3
80,1730821387.967598438.pcd,3.0710816369048484,-1.2825737676744455,1.3018017603554088,3,7.66,-0.2,-1.32
80,1730821387.967598438.pcd,3.0710816369048484,-1.2825737676744455,1.3018017603554088,4,5.25,-1.64,-1.41
81,1730821388.067538261.pcd,3.081352666357806,-1.2466336954772996,1.2818555304307824,0,4.85,-2.9,-1.29
81,1730821388.067538261.pcd,3.081352666357806,-1.2466336954772996,1.2818555304307824,1,8.11,-1.21,-1.27
81,1730821388.067538261.pcd,3.081352666357806,-1.2466336954772996,1.2818555304307824,2,6.44,-1.4,-1.3
81,1730821388.067538261.pcd,3.081352666357806,-1.2466336954772996,1.2818555304307824,3,7.62,-0.24,-1.32
81,1730821388.067538261.pcd,3.081352666357806,-1.2466336954772996,1.2818555304307824,4,5.12,-1.56,-1.41
82,1730821388.167546272.pcd,3.0843541705378525,-1.238215559360497,1.2608250043545652,0,4.91,-2.97,-1.29
82,1730821388.167546272.pcd,3.0843541705378525,-1.238215559360497,1.2608250043545652,1,8.22,-1.24,-1.27
82,1730821388.167546272.pcd,3.0843541705378525,-1.238215559360497,1.2608250043545652,2,6.36,-1.42,-1.3
82,1730821388.167546272.pcd,3.0843541705378525,-1.238215559360497,1.2608250043545652,3,7.57,-0.28,-1.32
82,1730821388.167546272.pcd,3.0843541705378525,-1.238215559360497,1.2608250043545652,4,5.04,-1.49,-1.41
83,1730821388.267596483.pcd,3.0957722900876066,-1.212928570953465,1.23562806028074,0,4.96,-3.04,-1.29
83,1730821388.267596483.pcd,3.0957722900876066,-1.212928570953465,1.23562806028074,1,8.32,-1.28,-1.27
83,1730821388.267596483.pcd,3.0957722900876066,-1.212928570953465,1.23562806028074,2,6.28,-1.43,-1.3
83,1730821388.267596483.pcd,3.0957722900876066,-1.212928570953465,1.23562806028074,3,7.53,-0.32,-1.32
83,1730821388.267596483.pcd,3.0957722900876066,-1.212928570953465,1.23562806028074,4,4.97,-1.41,-1.41
84,1730821388.367609262.pcd,3.1076222405725686,-1.1803058527848138,1.2104582337571714,0,5.02,-3.11,-1.29
84,1730821388.367609262.pcd,3.1076222405725686,-1.1803058527848138,1.2104582337571714,1,8.43,-1.32,-1.27
84,1730821388.367609262.pcd,3.1076222405725686,-1.1803058527848138,1.2104582337571714,2,6.19,-1.45,-1.3
84,1730821388.367609262.pcd,3.1076222405725686,-1.1803058527848138,1.2104582337571714,3,7.48,-0.36,-1.32
84,1730821388.367609262.pcd,3.1076222405725686,-1.1803058527848138,1.2104582337571714,4,4.89,-1.34,-1.41
85,1730821388.467593431.pcd,3.122858809552058,-1.139504119345326,1.1803922341884887,0,5.08,-3.18,-1.29
85,1730821388.467593431.pcd,3.122858809552058,-1.139504119345326,1.1803922341884887,1,8.54,-1.36,-1.27
85,1730821388.467593431.pcd,3.122858809552058,-1.139504119345326,1.1803922341884887,2,6.11,-1.47,-1.3
85,1730821388.467593431.pcd,3.122858809552058,-1.139504119345326,1.1803922341884887,3,7.43,-0.4,-1.32
85,1730821388.467593431.pcd,3.122858809552058,-1.139504119345326,1.1803922341884887,4,4.81,-1.27,-1.41
86,1730821388.567501307.pcd,3.129108847874384,-1.1174707013699796,1.1620755745918323,0,5.13,-3.25,-1.29
86,1730821388.567501307.pcd,3.129108847874384,-1.1174707013699796,1.1620755745918323,1,8.64,-1.4,-1.27
86,1730821388.567501307.pcd,3.129108847874384,-1.1174707013699796,1.1620755745918323,2,6.03,-1.48,-1.3
86,1730821388.567501307.pcd,3.129108847874384,-1.1174707013699796,1.1620755745918323,3,7.39,-0.43,-1.32
86,1730821388.567501307.pcd,3.129108847874384,-1.1174707013699796,1.1620755745918323,4,4.74,-1.19,-1.41
87,1730821388.667559385.pcd,3.14161671450418,-1.090181733147125,1.1385849663053915,0,5.19,-3.32,-1.29
